-6.052596630905180408e-01,2.206870523888644076e-01,3.634932265444652533e-01,1.954101541556431954e-01,2.713285587970967749e-01,4.332631022875864102e-01,2.365157109202232766e-01,1.403406606646746824e-01,-1.323076690753307305e-01,1.781884216464373893e-01,4.869567931137908090e-03,-6.043939174211443444e-01,5.866303456751894574e-01,2.275382438600517254e-01,-4.400194079120510748e-01,1.490614301788503182e-01,1.435553118779831216e-01,-3.424144931040575268e-01,2.184038695924754581e-01,2.239096185863606869e-01,-2.110709737754195292e-01,-8.738097401390526597e-02,-3.087540056308971659e-01,6.666985617839769895e-02,-2.993474215539355596e-02,7.737596988226159989e-02,-1.689761022922884881e-01,3.756479342338160388e-01,1.213960102645915556e-01,-4.899446814821974416e-01,-1.514457762233940297e-01,-9.157160773638672868e-02,-5.245855467229847136e-02,-2.255125696604030894e-01,1.156060798808805912e-01,-6.395372898938767037e-01,2.199578954593116031e-01,1.815480866548925196e-02,-7.302575142604242897e-01,-2.783499430988802259e-01,2.769125410319119851e-01,2.002824359551508282e-01,2.091196232362341201e-01,-5.204950875298353097e-01,-5.414130764171205812e-02,7.712636822003041126e-02,1.436375926309864937e-01,-4.628632541894370234e-01,2.912415033170490108e-02,-7.488894125253497958e-01,-3.256061045852316482e-01,1.411970402667826752e-01,1.853635407482143171e-01,-1.179446132939213215e-01,-6.449716442204604661e-02,-1.731645954873128890e-01,-1.332502852181899067e-01,9.826040191817657365e-02,4.041132397473290450e-01,-1.113007561549180097e-01,-2.504687685845515266e-01,-1.680496573607645761e-01,-4.066374146104835829e-01,1.289994630458401459e-01,-8.306375581614691139e-01,1.037684401589463512e+00,2.782805438634156636e-01,2.627943899953880461e-02,3.851229918987328360e-01,-1.728594239906148800e-01
2.681131280980016407e-01,-2.556156191247526688e-01,-1.691334618462948802e-01,1.116294801609951093e-01,1.641715575837136565e-01,-1.810271092514220415e-01,8.095132142829668254e-02,-3.884967330984523404e-01,-3.941176052865947299e-01,5.862543883208617967e-02,-9.067863923257564462e-02,-1.732915052224200947e-01,-2.520069373272055269e-01,-6.263136586032762299e-02,-5.941603373190365023e-01,-5.551847675047396624e-01,2.988008423120800394e-01,-1.861363137523633915e-01,1.762092104672231818e-01,3.797324400454710758e-01,-2.039361586520823943e-01,8.592564251527097519e-02,-5.102028578340296605e-02,-2.391632179680112935e-01,1.191942747014061860e-01,5.043541005384739595e-01,9.172454964934148580e-02,1.222011580608526118e-02,-2.612903364064675729e-02,-2.992529790643170817e-01,-8.443536536930951186e-02,-1.998389176377119159e-01,3.136382096354018573e-02,-2.509776484255661980e-02,6.727346095436078643e-01,1.599896907162974280e-01,-1.281184623135364076e-01,2.278712361097023908e-01,4.259435861840125681e-01,1.035865062566952155e-01,-3.928165571985141602e-01,1.996408644095651330e-02,4.440918189592427123e-03,3.113493801846222708e-01,2.487149046228878946e-01,5.145224408664805793e-01,-4.452317929389610351e-01,2.137298353094060077e-01,1.039301482611968197e+00,-2.708073250757347394e-01,4.876682594205376808e-02,-5.448784956494208409e-03,-1.881443777293183295e-02,-1.071766361803445228e-01,2.790533435879875568e-01,-2.920801963672294832e-01,-6.990139317953477649e-01,4.458085574814952268e-01,-6.429389231162681018e-01,2.720124377386545222e-01,-3.585139077123506435e-01,5.355933793213153715e-02,-6.894059798026813679e-01,-1.016034804370416836e-02,-5.778022202204562419e-01,5.085894339273502318e-01,9.755398932795653066e-02,-4.327382023768542446e-02,-1.014001372143085306e-01,-2.074448818945976714e-01
-2.262422059379615713e-01,-9.306381549787242635e-01,-3.522600933687137226e-01,-8.864181285928518506e-02,-4.043750275531737132e-02,8.200137455414355236e-02,7.782192171917241830e-02,-3.213976775630370541e-01,-2.331078396986709933e-01,5.541163193746674320e-01,7.015006977813982580e-02,1.625032240484237667e-01,3.080510503713149509e-02,-1.969596172611767781e-01,1.222496388705608117e-01,-9.865963343531734819e-02,5.185198309521206472e-02,-2.405491791735246132e-01,1.625840320097612923e-01,-2.698780717783006988e-01,-7.798020824195359135e-02,2.750543291478332319e-01,1.380379418737679165e-01,-2.411072669710979388e-01,-7.343715487516221108e-02,-4.128294446925226957e-01,-1.684278064241214734e-01,3.649966747892984809e-01,4.687032674411039657e-01,1.786143086741570352e-01,3.345463262512687330e-01,1.922027366533935189e-01,6.090444598148377908e-01,-3.034598645908399839e-02,3.020407069698369806e-01,-1.868922885517772248e-02,-1.485725543884961475e-01,2.898364853415673625e-01,1.252873993466618874e-01,-5.539746012949262229e-03,-3.712980938612336218e-02,-1.900637727452807457e-01,-2.587070495197152931e-01,2.531620211441757903e-02,-1.113141963485745310e-02,9.899880975980859810e-02,1.626495134678167254e-01,-1.461861595615341070e-01,-3.533808672885006552e-01,-6.996631153973826844e-01,4.082462180582214217e-01,-1.160577770080885862e-01,-1.330949264114864028e-01,3.219487020774596808e-01,-9.540804516781906663e-01,-2.079593165793533760e-01,3.813290765023824025e-01,1.540967666194248686e-01,-1.846895703669690914e-01,3.844800527529831369e-01,-3.706337209367910335e-01,-1.272622400592672842e-01,-3.636164463205311947e-01,4.132983233351210650e-01,-3.924877411598916566e-01,-1.694841250754549888e-01,-1.493676317544798404e-01,4.643351623841449061e-01,-1.833351625190516587e-01,7.850564182466286678e-02
-9.986141965556612210e-02,1.425263132214036992e-02,-1.330808607196224680e-01,-9.120043824051604631e-01,3.777445339213185149e-01,2.179689296434557388e-01,2.194337931056615232e-01,4.637427501169140154e-01,1.889494126120553064e-01,-3.982168065811642621e-01,-1.336266846048498602e-01,-6.680042182527952122e-01,2.959282568042109207e-01,-5.203907792666349064e-01,8.288722955598978870e-02,-2.781510393708813145e-01,-3.849405866612258809e-01,3.957199359005601491e-01,-6.264714903549974956e-01,-7.001183592117293797e-02,2.350377061654030098e-01,2.607863426047086260e-03,3.480532114571364966e-02,-4.212527025237256528e-01,2.013930322052852606e-01,1.095176651657936151e-01,1.080295071017709635e-01,2.371730584257180363e-01,-3.982332888186934650e-01,1.176439337191898526e-01,2.640100177240041826e-02,-1.365520087523408588e-01,1.005459306622161209e-01,1.919762597462151554e-01,-6.420461649311879349e-01,1.464896498260476361e-02,-2.193865818709787585e-01,2.792754360068455122e-01,-1.473373192299027301e-01,4.733093050614116393e-02,-1.656676775614557284e-02,-1.223354254603411517e-01,-2.729222562503047511e-01,4.237462080941675757e-01,7.918846220043273751e-03,-3.868655931712627893e-01,7.140146333680582602e-01,-1.887106860568341093e-01,-1.018577835959859901e-01,-2.673831960562268462e-01,3.652395980608510451e-01,3.002566305703967264e-02,6.726958948883936529e-01,-3.578792167528760948e-01,4.260070491806536297e-01,-2.568247242280776166e-01,-2.076312596159219925e-01,4.421183638722682718e-01,-5.430035349458877357e-03,-2.070248952843904700e-02,-4.525339569756492986e-01,-1.044033221145579254e-01,-1.335749250980521330e-01,-4.260624967847430333e-02,-4.364129340194472517e-01,1.419098831272255223e-01,-2.594158782126271823e-01,1.722661084316869373e-01,1.809238088205871176e-01,8.141211173150221247e-01
4.883281140498633710e-01,-2.696411148284229564e-01,-9.431481235489344583e-02,-2.263739664733109003e-01,1.940831033463622513e-01,-5.959830503709517835e-01,-3.470815104362597880e-01,1.450652982461206331e-01,4.243424583373910930e-01,-1.858180579985810321e-01,2.625189702386713786e-01,2.154181463249715545e-01,-3.045123639464325516e-01,4.398411326666267773e-01,3.848664945622382733e-02,2.749560045991918805e-02,-6.255580147286439185e-01,-2.458046993576411959e-02,-3.262320219548275335e-01,5.682608134420784607e-01,3.484526777015957699e-01,-4.446097752430783756e-01,-8.918816940183720010e-02,4.196905511810382072e-01,1.719199621987694826e-01,4.244903318404257275e-01,3.273407714959540860e-01,1.874188545537402995e-01,-2.987739814167132413e-01,-2.954654934848295611e-02,3.561123284087172602e-01,-2.738071047785361478e-01,1.343795875073853022e-02,2.371763166089843888e-01,4.187570804924997114e-01,-6.369685747739082249e-01,-2.537151881225771510e-01,-4.925529060288180161e-01,-3.019375721291906456e-01,7.989167664556882931e-02,1.178213996771699107e-01,3.059887899513545340e-01,3.277263819041689175e-01,7.077567015079321289e-01,7.343161365707971677e-02,-6.017860384291142672e-01,-6.102993823995363915e-02,1.746105958733644992e-01,-4.624183782765508011e-01,-3.360028889696113907e-01,-3.672829255444086671e-01,4.524497075597378459e-01,3.007779585337074305e-02,9.490323878659660817e-02,-8.678481069148195892e-02,2.137420649264978323e-01,-5.142972636610295689e-01,2.567138429620892670e-01,-4.710041115922308230e-01,-3.335039385120462385e-01,-2.221133019030160916e-01,-3.724800861814980268e-01,-4.736615230472998594e-01,2.413281789234128227e-01,-6.624731233888091209e-02,3.704778886422085971e-01,8.697643053483360143e-02,-1.744486848110091970e-01,-4.162721726093050467e-01,1.201921326590120326e-01
3.375948533141671093e-01,1.869278897526698013e-01,-3.835317271343564594e-01,3.213250354612080528e-01,-4.529341248101735884e-01,-4.448557065410720934e-01,3.937334607725886948e-02,7.394899115523363708e-02,6.983453432773227831e-01,-1.228392000722830918e-01,4.210542899856589694e-01,2.780361360241128121e-01,-3.372347322460593211e-01,-7.250892031692764139e-02,-1.307554016732027924e-01,2.257297186096128006e-01,5.832065354968843929e-01,2.621896298656465896e-01,4.642851974412942062e-01,-8.169141854859726104e-01,2.353382218323318842e-01,-3.865322905113212637e-01,1.148090893150018749e-01,-1.401795043902923366e-01,-3.048985197643735989e-01,-3.809109022650954968e-01,-3.249547296934134910e-01,-3.988932753586603153e-01,4.276499283143308378e-02,-1.771608040156660568e-01,-2.829895034120070152e-01,-9.104513119519185294e-01,-1.257029956525120284e-01,-2.956388554633533894e-01,7.900835131869799952e-03,-4.370477076598376642e-02,-1.919661884856688205e-01,-1.167017081555393049e-01,1.316152794786415448e-01,8.055258750473355545e-02,-3.001921915264053609e-01,1.388943497028243823e-01,1.264005655121762384e-01,-9.841569306572356401e-02,-2.372819775309399359e-01,-4.900341510325075256e-01,3.437432325721750392e-01,-2.993103819743033189e-01,-9.808118061335233118e-02,-2.811498013506654181e-01,-2.380983355071288610e-01,5.051557230981951890e-02,-4.056404808758139885e-02,1.631125092036379287e-01,2.046023170614915121e-01,-2.239495004336725936e-01,5.535376050983645824e-01,5.093741350765856879e-01,3.240396840480320173e-01,-9.902199905447617301e-02,2.107555493891976814e-02,-3.368894233312616504e-01,-1.365487471050060020e-01,7.936696520086407303e-02,-1.177129958318644809e-01,5.772081296457198807e-01,3.857238334871913588e-01,-2.667684610703893733e-01,1.515832629303094925e-01,3.137001802577926157e-01
2.877324436266729957e-01,-2.834132386378538371e-01,9.336559173223002439e-02,5.279326931359785702e-01,-2.356229193634720998e-01,-1.656353245485824577e-01,-8.280319669493395596e-01,-9.310234109652486267e-02,3.443668123839671580e-01,3.618395368401197132e-01,-2.155282504253973053e-01,-8.790193913737502918e-01,-1.229056518531886494e-01,2.687806017144356852e-01,-2.251216864951063046e-01,-5.972970772945991325e-01,-6.329936482103566409e-01,-3.246551104179557501e-01,-4.007226616031621391e-02,-2.007580335561550688e-01,1.177756770880333120e-01,-4.739232035160925727e-01,-1.608121282611391367e-01,-4.169846233393827428e-01,2.337803055817400943e-01,-2.275445329677789341e-01,-4.458839557672766851e-01,-2.403825844682490609e-01,2.396962867189332547e-01,-1.871290642531576176e-01,3.451290199410008142e-01,4.782670748516796855e-01,6.634080288776060541e-02,1.056300394628859746e-01,8.940062081453409304e-02,-5.394265576245451665e-01,-3.102314245485240374e-01,-4.270277187218468051e-01,-1.190903166514875877e-01,-7.222672813839375872e-01,-1.163844883430507730e-02,1.098484753516167957e-02,-1.361906637907215889e-01,8.320977441686562559e-03,5.338992951243010099e-01,-2.191802348022239555e-01,-2.397245047497588780e-02,-5.638016796892249272e-02,-2.546719936600908563e-01,-5.692361166257753347e-01,2.419783044343788991e-01,-6.550177728452162562e-02,7.994091574980348100e-03,-2.824320773141018037e-01,3.647477213797453710e-01,-2.369713451034819729e-01,1.991251895408558542e-02,1.531406730995458210e-01,1.370775496925655534e-01,6.849999149427244971e-01,4.926557584934446177e-01,2.400398140015817805e-01,9.648408622589536854e-02,-7.748882473866323950e-02,3.695946874815736471e-01,7.838241034543473595e-02,1.171485027243967525e-01,3.358076242293483449e-01,2.164633422777221261e-01,6.611379672185671019e-01
-3.230450254713668895e-02,3.885811255792965269e-01,-4.779502603935008587e-01,3.647835417724173968e-01,3.575102635513297544e-01,-3.208430106077478361e-01,7.442657248325604269e-02,4.037635328849020766e-01,3.107846288983275307e-01,3.279179277844671697e-02,-5.072165996821880185e-01,-8.586870025305182175e-02,3.660263351356670136e-01,3.857714437675290875e-01,2.928687525288561355e-01,-1.437532428706357057e-01,-5.866874993381052811e-02,-2.732273601792505335e-01,-9.306565698582026924e-02,1.649938001982339530e-01,-1.641105082128364867e-01,-1.776870410893855445e-01,4.806597678706517329e-01,-6.274564275192401341e-01,-7.453521578916630919e-01,-1.929196490997801827e-01,3.428976363810942729e-01,2.034504224258800592e-02,-2.856230172977029524e-01,-1.281950865934612938e-01,8.122799278090642172e-02,-4.549746963558429780e-01,2.952942595910942325e-01,3.823267801388002818e-01,-2.032164854014828215e-01,-1.376526754897113569e-01,-1.255872946444703819e-01,7.553461273500858275e-02,4.545694985228974916e-02,1.752517770784011719e-01,1.464975613064204429e-01,-7.097961460594132133e-01,2.325901657900767139e-01,-3.773411274139611415e-01,-1.903631741335085892e-01,-2.305644166999317735e-01,-9.477426775081164434e-02,-2.403176179101026710e-01,-7.177741174092590326e-02,6.891789633695243333e-01,3.482643417654762708e-01,4.311675796022509943e-01,-2.266060240748457855e-01,-2.784115989490932308e-01,7.238094457679970783e-03,-3.860112496881222266e-01,3.101600194447793335e-01,2.497334339721995200e-01,-5.072639478884182207e-01,5.147310426299783748e-01,-4.142800626654112583e-03,-2.877226504852397476e-02,-3.231031336706376988e-01,9.986940816840979285e-02,-4.597974992799231941e-01,-4.044491193474127055e-02,-1.247133115684205401e-01,3.791661780367126811e-02,1.056649992980125512e-02,-3.185062420087832469e-01
-1.006242092497916241e-01,-1.587750544092343952e-01,-4.557956376655486475e-01,6.180841659295983762e-04,1.919697385274096724e-02,1.359826910538250722e-01,-1.702642806488280092e-01,2.678772976768657443e-01,4.661658437362705548e-02,3.310928015438003302e-01,4.709704577724082575e-01,-2.260445017355980635e-01,-9.199286277296471193e-01,-5.148082751142329244e-02,-3.435951996400316011e-01,-4.964833191873948559e-01,2.982445303799959313e-01,-2.270638139249932519e-01,6.643787660058379785e-02,1.916460586476619599e-01,1.191003982588948878e-01,-4.740695642004492671e-01,-2.076727463659707451e-01,-4.726858690754945358e-01,1.253512257846540190e-01,-1.210235639341824404e-01,-1.842503982347042657e-01,-1.015797423834077090e-01,-4.167355125299967433e-01,5.530461340642592871e-01,5.830267096740406052e-02,8.310974079974398077e-02,7.738902183610246732e-01,-1.325940250724781388e-01,-1.557764169911460272e-01,3.705455631764560942e-01,-2.539579827885704022e-01,-8.863533823276615875e-01,-3.236930466663898720e-01,2.452781853953582558e-01,3.088314544514331739e-01,-2.396406582423646903e-01,-1.025943690225579880e-01,2.780100148399724524e-01,-1.870324261864967641e-01,-2.829546379461550520e-01,2.507470571182440211e-01,3.469127921492449196e-01,5.834293860392105735e-01,1.183003651836954245e-01,2.843497487638647625e-01,-5.567924336398839477e-03,7.582830828924837230e-03,-2.675646839366609409e-01,-2.132809941930544351e-01,2.989724700469337249e-01,3.764673819461754056e-01,-3.319638442265775979e-01,2.440934910496405930e-01,6.707022781313479176e-02,1.407544351960338461e-02,-3.489479504578964497e-01,1.906449676011722216e-01,-8.880865400841213286e-02,2.976670369218740175e-01,1.582841224269225799e-01,2.052694038621629413e-01,-5.078140537183803982e-01,1.653420220530709694e-01,-5.775447824818340514e-01
-5.704403279000986871e-01,4.694598952175512152e-01,-1.687843040303503295e-01,1.851453899112941726e-01,1.267602575228922168e-01,-1.021185031975314350e-01,6.960824380134184031e-02,2.729092271146996707e-01,8.348512293602818046e-02,-5.687750396367071692e-01,5.966293440035914247e-02,3.717217012398434939e-01,2.223363451734072793e-01,5.879977385209549379e-01,-2.068763538663904722e-01,-6.662637017552481833e-01,-1.114978249016917722e-01,5.665865320349253720e-01,-4.819129388193781893e-01,-3.274024047910846225e-01,-3.942959621888372790e-02,3.841507493390382277e-02,-6.569815476752257632e-01,-2.284447522133579711e-01,1.534632575393606035e-01,-2.819107933703294822e-01,-1.006684046223054740e-01,1.985953965321495818e-01,6.201166864521946431e-01,-2.126165169700172108e-01,-3.161011002572569062e-01,5.289691275766555262e-02,8.116605784480017405e-02,-8.002777403032883263e-02,-1.505457037290283129e-01,-2.954461800430547846e-01,-1.239085366651786618e-01,4.024861475326800275e-01,-4.399927337789055065e-02,1.611176724008462902e-01,-7.262696783457338323e-02,2.479031000142057906e-01,2.091286222301648179e-01,-6.895281518165455314e-02,-1.639463001403104470e-01,4.631167325046183225e-01,-2.673568817203244574e-01,1.914863638358785258e-01,1.352358408860064587e-01,-1.729243650019629819e-01,-1.394934327976944943e-01,3.141194975218885577e-01,3.154816554496554099e-02,5.539271623154822244e-01,1.047522507906087225e-01,2.971449505724252371e-02,2.201015221618397300e-01,-6.904440106781026265e-03,-2.065200961987391781e-01,4.775529563001901234e-02,-1.815743223658113636e-01,2.380185114591451545e-01,2.326244056645895564e-01,-3.549350306441266811e-01,4.842476442998308594e-02,-7.367282845727947116e-01,-4.779997273215454978e-01,-6.660196451605637780e-02,-9.676016048563569616e-02,-1.355724185025987960e-01
